Accession	Description	Naive 1	Naive 2	Naive 3	Naive 4	Naive 5	Naive 6	Naive 7	Naive+PRC2i 1	Naive+PRC2i 2	Naive+PRC2i 3	Naive+PRC2i 4	Naive+PRC2i 5	Primed 1	Primed 2	Primed 3	Primed 4	Primed 5	Primed+PRC2i 1	Primed+PRC2i 2	Primed+PRC2i 3	Primed+PRC2i 4	Primed+PRC2i 5	Primed+PRC2i 6
CHCH2_HUMAN	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CHCHD2 PE=1 SV=1	1018.719857	622.3564714	147.597025	577.5907833	556.2131278	1059.810302	547.9320951	139.7782947	378.0842842	3866.762809	95.5765184	756.9720716	3.503653252	62.45409787	0	868.1952139	466.1981369	251.5652527	1.622180373	23.85045593	8.825784104	46.10112882	5.658170807
TERA_HUMAN	Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4	1925.728046	2978.472995	3398.007046	1993.774292	2119.911446	1884.415849	2404.680721	2440.23776	3035.478043	2775.078968	2904.88062	3109.877198	2678.911182	2114.468714	2199.027545	2069.315841	2016.061374	1414.488376	1997.036025	1874.586671	1641.666249	1802.827352	2593.765436
ACINU_HUMAN	Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2	1106.465349	1711.995832	1291.792766	1465.506642	1443.216333	2365.337843	1720.358496	815.4507411	1046.557531	1164.628684	831.7079284	1062.365964	1367.795797	1510.275647	652.5284996	2084.420944	1256.809133	979.6806838	1010.026887	687.985904	564.2660261	1167.931101	957.5878077
MMTA2_HUMAN	Multiple myeloma tumor-associated protein 2 OS=Homo sapiens OX=9606 GN=MMTAG2 PE=1 SV=1	110.3345185	252.5641546	153.6922323	290.6298923	213.8103668	546.0844143	277.5740921	71.51607158	69.62793841	137.2081377	131.599019	104.1968631	122.9577008	233.9405118	130.1265425	252.7064893	175.9064597	189.8546376	118.9945709	140.9936324	123.0148342	226.5593633	116.5478553
PELP1_HUMAN	"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2"	493.4787421	1005.956498	594.1404889	784.4297341	1050.559634	1169.446565	680.5603614	424.1962447	423.0663856	656.3211114	913.1916739	574.6665464	404.4830625	553.3151405	565.0754462	668.7912203	342.6553856	443.600564	299.8589244	427.2591449	216.3913052	374.7985227	711.1825928
RAC1_HUMAN;RAC2_HUMAN	Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens OX=9606 GN=RAC1 PE=1 SV=1	903.4156797	1633.1368	1090.873435	1241.200348	1303.281336	2001.340773	1410.624265	830.9168507	955.8012241	1010.113989	906.4973151	1155.763841	1063.946083	1125.24276	896.5564875	737.6367434	580.7322978	721.1422038	891.7316417	959.7023762	848.3022083	998.5716714	1146.3519
VEZF1_HUMAN	Vascular endothelial zinc finger 1 OS=Homo sapiens OX=9606 GN=VEZF1 PE=1 SV=2	63.35968187	213.9434074	148.2887173	303.135167	202.9448158	568.260651	191.1693692	83.068852	114.7479032	141.1704002	247.4970743	97.44138369	405.641358	393.5977761	246.7837122	363.419306	310.3447979	268.7219361	251.0767224	296.2346997	320.8805623	357.4614903	267.4819283
PCBP1_HUMAN	Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2	384.9905127	689.9296288	724.2839949	458.8677133	540.9001688	661.7346888	714.7547534	331.9781	469.6785593	564.8020685	337.6369636	670.1801831	411.1696002	353.42068	230.2676319	525.4432158	349.6932673	231.4737168	267.6516827	308.3102469	194.8216439	404.1299436	547.7066699
PABP4_HUMAN	Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1	196.7192721	311.9669857	257.4461623	358.1298613	234.7153772	509.0719031	246.2933914	103.2491687	119.5203921	219.9519918	137.6885486	236.8124817	218.8051113	263.0038143	166.1625385	192.9813013	185.6821107	145.8900779	250.6722001	95.35534979	100.268178	170.8333856	222.6578555
PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2	2294.326394	3126.193642	2620.484683	2254.61654	2149.966998	4636.58094	2802.798119	1672.756589	2517.175078	2181.03554	2004.205339	2277.730606	2871.366566	2808.9101	2061.855604	2865.102538	3476.664374	1652.898904	1674.310354	1674.664326	1573.75102	2182.709349	2600.673118
SMC1A_HUMAN	Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2	29.66587069	22.90268023	30.65645908	17.27729915	8.821051284	81.28869293	22.64351385	25.53151474	0	33.34151549	162.7476929	46.89257201	173.5229035	242.4779771	43.23986041	246.5833965	138.9126273	160.696197	84.03435299	167.3289078	85.90788234	263.6547067	213.074972
TCPZ_HUMAN	T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	545.8677033	310.4131829	465.9683325	328.411229	323.4757632	421.4557425	344.4943223	272.9314838	396.7728966	420.6113408	424.3555707	515.3196324	614.9488128	797.573959	400.2599971	1101.846327	814.4406148	433.2839523	339.827536	668.7925206	401.7839587	620.1397961	800.4921661
DDX10_HUMAN	Probable ATP-dependent RNA helicase DDX10 OS=Homo sapiens OX=9606 GN=DDX10 PE=1 SV=2	308.4830183	539.881494	267.7460659	428.1694518	425.7320036	907.9310414	745.4352319	194.4540128	254.5766084	437.1912354	373.7686071	309.178369	264.275176	111.1219802	119.1589331	513.7720015	273.9207755	279.267166	244.9868166	198.0413307	186.771108	207.9958891	165.3136408
F207A_HUMAN	Protein FAM207A OS=Homo sapiens OX=9606 GN=FAM207A PE=1 SV=2	830.2897983	2141.717425	922.1066249	1910.396929	1071.884215	2215.664197	1865.205943	721.6858122	801.397771	1030.087369	835.1008261	1064.768674	1043.338372	990.6538944	825.5631713	1336.95194	1377.64707	1096.556446	697.0267604	815.8709908	734.0933955	838.7832754	914.3010951
RHOA_HUMAN;RHOC_HUMAN	Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1	321.310789	389.4182187	340.8775217	407.7644631	530.5624592	525.3841198	447.8038099	316.7410089	276.0382178	356.8860985	184.410279	266.1521938	774.2269983	332.8677515	436.0665523	308.940605	342.7271824	322.8774856	477.2261764	763.7922483	605.2187646	461.556943	800.4516881
HNRH1_HUMAN	Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4	706.1829746	709.8374067	967.0702277	591.1857206	634.651478	794.7368588	755.6361629	400.5583281	399.5127818	617.3226359	1039.555633	653.4816593	593.1505795	519.3144641	286.2902968	552.9206744	277.1604483	301.1977717	237.9928677	401.5027687	424.7549745	372.8979157	710.3494961
DNJC8_HUMAN	DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2	493.534972	1000.105472	880.5956877	874.4493648	653.3160685	836.3670812	713.7313889	428.5660472	593.912246	408.2203068	719.4315909	813.1659717	1206.149185	1360.071892	1185.254932	712.2992633	1468.857949	573.007409	897.5102678	1015.948595	561.6787655	1301.368867	932.2815322
H1T_HUMAN	Histone H1t OS=Homo sapiens OX=9606 GN=HIST1H1T PE=2 SV=4	1421.550171	2595.935207	1544.857314	3759.848669	6943.61659	16028.79962	1830.481153	1143.838444	1323.47782	3089.996336	2917.210811	833.5570532	1188.670904	1051.75452	1226.057624	1173.473443	1391.568884	1084.815116	747.2604121	1071.935621	1369.870437	908.4749428	1282.658805
K2C1_HUMAN	"Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6"	738.3746578	1339.500413	882.798762	628.0509353	1717.65588	1483.334609	865.9881045	505.1174117	1141.414627	720.4582009	1084.766426	845.8937837	670.0012839	449.3333985	559.2601213	383.2680653	478.0247666	819.1817462	649.9353582	773.7386091	965.334607	353.2224679	588.2681593
RL36_HUMAN	60S ribosomal protein L36 OS=Homo sapiens OX=9606 GN=RPL36 PE=1 SV=3	10629.92999	11604.63747	11957.08514	13336.9828	13747.91825	19961.24634	11082.11814	9791.703816	11699.81226	5616.521557	5596.502985	10192.5644	7381.648267	9866.136694	10277.4508	5549.667409	7102.520429	6652.571952	10889.3875	7390.570952	8898.045448	11195.15381	9512.091341
CAF1B_HUMAN	Chromatin assembly factor 1 subunit B OS=Homo sapiens OX=9606 GN=CHAF1B PE=1 SV=1	0	9.611330921	0	4.587627102	0	56.90558681	31.21248969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IBP2_HUMAN	Insulin-like growth factor-binding protein 2 OS=Homo sapiens OX=9606 GN=IGFBP2 PE=1 SV=2	441.4073755	967.6626078	678.4711611	564.611995	808.7074703	1260.841079	684.3771731	595.2524194	688.204662	768.6750883	826.3684366	656.5870733	1337.071828	1312.800642	778.5940554	1673.772218	1153.928893	838.7480918	882.0106543	1349.149728	798.9598976	2018.445468	1523.327335
INCE_HUMAN	Inner centromere protein OS=Homo sapiens OX=9606 GN=INCENP PE=1 SV=3	6.478060168	31.43823178	23.58428641	55.01992997	71.55594135	221.4909548	30.26264312	14.13215515	11.91941693	5.158494654	50.01125826	0	41.60846249	80.62300189	88.91356711	114.1782936	99.56672036	49.76352528	68.52544875	25.80464193	44.33490142	29.34714104	86.08543989
THOC4_HUMAN	THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3	30636.89317	28027.91709	34272.16923	24071.20799	32566.72454	26448.91281	29036.70807	18881.34797	26680.49126	45057.26251	4013.636293	28993.16813	10960.79662	10401.31068	11892.78111	24762.09646	13402.93659	11146.35576	14012.77917	10137.3977	9672.300687	10956.73841	13719.87158
LMNB2_HUMAN	Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4	2282.989481	2868.072157	2679.056941	2680.94239	2935.040593	3527.287412	2605.321648	1850.960978	1851.05115	3266.31806	1973.783738	2739.720688	1335.962177	1758.41602	1665.584359	2668.271884	1439.409434	2412.701946	2923.814901	1614.04407	1981.836398	1707.355417	2111.895889
DREB_HUMAN	Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4	2685.071476	1870.918517	2430.414638	2228.991009	2980.892838	2784.459656	1983.377649	2141.863596	2005.544797	1671.493688	1811.105861	1180.455437	4968.732341	2882.971889	1921.173134	4503.285829	4098.267613	1753.163448	1703.843138	3772.977868	2464.191093	1815.946268	3265.301934
RS14_HUMAN	40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3	3772.929786	4837.129887	4790.010517	4854.150188	5238.863578	8506.602987	4609.617262	2718.584936	3491.592052	4601.766506	4081.257842	3534.217436	3946.351374	3353.995665	3619.439584	4466.179185	2719.164633	3122.099716	4222.040306	3471.066478	3608.787572	3399.05339	4147.083436
IF2B_HUMAN	Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2	695.2914631	896.213198	1277.138701	1024.947772	1570.957387	1619.196166	918.2989797	710.2180708	837.8494934	1509.122646	256.5975609	1116.591692	583.415077	561.8035985	495.6420036	1306.754002	696.1675018	372.0804375	419.6182171	397.3875289	342.8625023	618.4996476	651.4416985
SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2	258.9079452	242.4241828	775.3322225	292.6309969	351.2200974	979.939764	336.244945	42.71382934	194.1725853	151.3370056	136.2141788	407.5204964	357.18275	242.2555448	170.7445929	181.662719	247.7082801	89.09700737	113.4445036	95.51602374	104.8062588	134.2994546	394.8409077
AKIP_HUMAN	Aurora kinase A-interacting protein OS=Homo sapiens OX=9606 GN=AURKAIP1 PE=1 SV=1	444.9797229	336.1168258	651.2377166	768.001733	363.0845119	750.5715151	441.0489406	357.7916561	562.1209267	36.77600618	575.3976699	329.22011	179.2882866	233.3662999	176.3270544	29.48762105	36.72459522	125.825122	289.6695133	361.8500036	217.9160937	220.0055193	442.214645
NOL7_HUMAN	Nucleolar protein 7 OS=Homo sapiens OX=9606 GN=NOL7 PE=1 SV=2	1312.127908	1767.343186	1305.860302	1325.131954	1194.158033	1282.55066	1333.375147	1134.717281	1230.846536	1218.29184	1908.650992	1204.016168	1209.738843	1511.028703	1221.879753	902.5683965	980.2033892	733.5151255	1074.405024	858.3459306	972.5858629	1198.843871	994.4711043
TCPG_HUMAN	T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4	1046.475283	883.8180356	880.3362432	870.2730562	827.9746229	1481.243688	880.9765603	618.1635557	783.8615768	951.0370154	1158.591021	808.3113382	682.668241	897.2739026	494.1899576	713.8445969	633.2465179	450.2673106	463.9708344	684.5387018	462.8377463	703.9456294	975.4019066
H13_HUMAN	Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2	70771.33965	112625.0226	67156.78775	64829.38112	83800.7735	58049.63502	67536.94375	72487.70264	61369.38924	88252.08099	65673.60896	59503.9364	50119.92097	55245.67453	68494.7202	65491.4934	55748.89792	72647.13144	52474.87352	43932.0383	44788.91791	46377.7369	52807.03716
SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	525.4555502	466.7591802	772.2218181	480.915453	709.8425002	1104.150586	591.0582703	148.9125086	348.495368	757.2245705	197.4915363	509.8344224	436.5003513	31.32240334	197.7977901	441.5235922	127.6940586	221.7966002	119.2770794	198.9361804	239.8110098	27.30208281	328.2691418
DDX54_HUMAN	ATP-dependent RNA helicase DDX54 OS=Homo sapiens OX=9606 GN=DDX54 PE=1 SV=2	383.6098061	741.4747178	682.7897665	633.6584531	558.1052394	808.25187	493.082744	320.6865296	430.8002078	613.3065863	360.4097489	492.142713	497.6169229	350.6444089	204.1309303	430.4912173	517.4385731	343.6766476	226.7738865	395.8547141	243.1868385	214.1637527	562.7460139
RL8_HUMAN	60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2	5334.430232	7639.120546	7982.819021	6673.939721	8038.403015	9614.014788	8217.932713	4065.384411	5845.283487	4883.649607	5493.881254	6112.204606	4712.883913	6989.925813	4058.728985	4712.181488	3704.143997	2733.141023	4718.284567	4340.048504	3396.069292	8472.162974	5949.007213
ATN1_HUMAN	Atrophin-1 OS=Homo sapiens OX=9606 GN=ATN1 PE=1 SV=3	828.3680252	1051.21662	1063.633105	1172.022582	1867.415888	1265.830425	772.5435286	486.8185538	517.5509036	936.884572	708.9714459	571.5929566	788.4917947	129.5651705	384.2927749	650.0661145	414.3304601	552.5795254	334.4047072	639.8626525	494.0304867	97.16272234	841.0612392
HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	1361.191603	2216.057788	2520.081735	2058.457929	2504.113498	4289.237491	1951.797341	1239.996704	1654.282023	2556.642501	1343.34994	1688.487358	1750.427927	1289.733189	1209.540849	2493.573711	1803.195222	1297.846226	1236.041515	1202.453335	1472.421809	1239.585822	1403.751885
BRD3_HUMAN	Bromodomain-containing protein 3 OS=Homo sapiens OX=9606 GN=BRD3 PE=1 SV=1	400.8376702	818.1104862	638.2423156	965.552975	1034.393169	2027.757597	766.820199	279.5080826	491.7091776	778.1436851	117.1145678	526.2680849	875.6199726	732.7328212	682.3533386	1416.104118	800.0235118	984.4595528	982.4603483	749.0674717	821.7062687	958.7193182	973.3649319
RL6_HUMAN	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	13795.60913	22515.02154	21523.89406	17339.51856	21105.43431	22154.80495	16948.66766	13042.9164	16381.9675	14160.94718	4885.227155	17245.1983	13775.77822	14371.90023	13019.13977	13039.63641	12064.78389	10359.20314	13101.85174	10370.19862	7733.310264	13918.86691	12328.57485
SF01_HUMAN	Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4	1832.961969	3589.294029	3272.103301	2487.608494	3039.528676	4249.796834	3162.1271	1657.780769	2980.407995	2819.069477	547.8446761	2431.26096	2317.759488	1322.800144	1660.993236	2210.214303	2241.281692	954.0399187	1552.731008	1332.494637	1103.01277	1309.996267	2004.213651
SMC3_HUMAN	Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2	77.84402545	79.37459565	60.50902639	26.6476206	17.64392384	86.89398003	64.12970846	43.70772136	50.48247406	127.4752669	137.2204918	83.21691678	209.7767165	202.6040287	41.07453446	183.2387009	173.529395	155.3878624	105.2510457	164.5915737	96.31014806	113.1079655	192.5534123
ECHB_HUMAN	"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3"	1268.639608	2621.496951	1809.086099	1656.435883	1307.409377	1255.99122	1848.701839	1393.963128	1362.23113	2006.433976	816.0217286	1514.295521	1180.632339	953.2719856	353.7083788	1050.688971	1106.760424	998.6830308	501.9021368	1252.113522	425.6088401	967.6034202	1151.038263
ZN512_HUMAN	Zinc finger protein 512 OS=Homo sapiens OX=9606 GN=ZNF512 PE=1 SV=2	21.84395124	100.254311	56.34739957	801.5590813	716.6911897	288.6092803	127.4941448	21.69941319	27.39337924	49.23444296	54.55286239	34.16256914	202.4071753	224.0173803	123.0681029	240.2184063	114.5058794	138.2456009	176.6283402	90.47541265	126.9008479	214.8254674	129.6785798
RCC2_HUMAN	Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2	1515.093284	2040.501551	2610.882711	1307.795535	1816.142032	2577.226628	1983.814565	1237.411923	1673.554223	2639.612699	2175.780477	2466.806694	1613.745456	1791.72336	1055.760486	2617.291348	1627.196789	872.8155314	1411.516983	959.5630611	911.4706545	1398.004544	1518.251988
NUCL_HUMAN	Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3	13689.16367	20625.81759	16555.76377	12437.55316	19788.18984	19531.95362	16369.05875	11777.23271	11327.0985	17963.67716	6319.222666	17861.53556	10540.90367	8926.964483	11812.9299	17786.31725	9388.35129	10020.07818	12197.09631	8058.988891	4857.087695	10265.74365	10394.54603
CBX1_HUMAN	Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1	422.3315606	856.9869311	561.8670407	632.5256474	624.2448405	1440.941644	845.7229243	303.6494496	503.7577737	656.6414256	228.4269334	529.4335018	448.5002559	508.0348033	375.8053686	560.0178218	488.7601483	502.4410348	485.284515	377.759354	342.2150682	377.7067481	374.0514741
P5CR2_HUMAN	Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1	195.0540844	401.5511665	405.4189428	443.1922841	326.1314697	386.8367721	368.0961834	153.500708	215.2338646	217.1040258	230.0279657	232.6892456	434.7365211	539.8945652	219.85512	361.2860267	415.1385994	276.4442127	307.4375109	520.3320727	267.163997	596.2287676	886.4952721
CK5P3_HUMAN	CDK5 regulatory subunit-associated protein 3 OS=Homo sapiens OX=9606 GN=CDK5RAP3 PE=1 SV=2	138.6541284	705.3113528	290.2239612	379.3318077	386.1662623	511.9449784	658.3437049	218.9842891	226.7500395	329.6068425	413.5978347	344.6654496	307.0227597	246.9807445	148.2151215	128.6455775	116.7237745	112.24681	192.5348146	251.7315574	168.5300828	139.0718107	340.0809499
CKAP2_HUMAN	Cytoskeleton-associated protein 2 OS=Homo sapiens OX=9606 GN=CKAP2 PE=1 SV=1	61.59787282	105.0034072	170.9186713	143.2871421	129.1598764	423.6648555	270.3573907	51.72818129	59.84259445	147.5855478	92.94041148	103.7312263	353.4776252	202.4778549	116.7235042	442.1381165	327.7053883	140.5054151	145.1478384	170.0440107	137.5274996	125.6584991	213.6346893
SMD1_HUMAN	Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1	1517.566754	2366.492605	2447.364511	1943.830901	2890.889923	4110.617938	2203.418957	941.2332551	1203.464349	1396.5472	752.9889783	2681.939148	1565.787801	1022.892275	1494.711876	1934.598502	1452.930771	605.7627771	1482.233465	1116.778425	1357.711012	1235.224406	2107.765455
PSMD6_HUMAN	26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1	151.7595002	45.84471989	50.2396572	96.08959466	53.51626708	47.6412314	53.07260146	34.40989875	79.77496272	24.15805965	102.0653463	72.64085351	88.94352628	212.4942892	70.99961381	391.3738637	123.5604053	109.7961218	98.0281399	124.8855317	84.29530611	269.4534311	142.2138732
SYFB_HUMAN	Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3	156.6938232	236.7251943	248.818783	151.1467585	188.1539963	257.3050914	218.4452075	82.23597605	248.5201835	171.4870582	165.5684271	212.1887297	184.6456502	190.2142003	78.58755676	87.16056907	98.36793706	69.50400492	149.6205505	77.84978689	75.74205299	176.4650468	115.5998671
ALBU_BOVIN	Serum albumin OS=Bos taurus OX=9913 GN=ALB PE=1 SV=4	1668.712825	1272.914885	1763.352882	1104.058277	2308.705113	3406.452528	528.0464408	665.5122327	766.9369418	889.4722097	1625.427198	1020.106152	603.7861906	335.6496343	1918.803942	281.5504829	288.8450982	984.5412182	750.9644034	307.5675166	1037.977135	264.5676357	299.4413367
PSPC1_HUMAN	Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1	523.1595291	1406.79527	1336.229851	1116.499619	803.7427294	1066.444978	1299.520936	579.4823309	806.402222	1222.342145	1284.710257	1114.328596	836.9640491	858.8222071	408.2646707	942.6731077	712.4757394	350.5569426	663.5250147	539.0904462	390.0543763	716.1741197	757.456874
SLTM_HUMAN	SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2	851.237191	1647.816639	1192.393829	1147.510836	1064.145964	1133.024795	1440.322299	767.7835806	952.7634346	1683.561641	849.5946685	1194.122202	859.2497319	1001.426712	537.2021266	1285.140109	793.7018937	818.3754677	790.0159265	718.2649371	503.4579035	854.9979855	724.3915757
RL27_HUMAN	60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2	2841.79723	3233.027318	4104.296853	3821.134275	3801.809704	3715.552209	2920.991757	2540.958145	3669.636797	2137.915304	2790.785383	3187.358617	2458.942107	2609.349756	2563.831753	2056.66313	2338.032358	1994.300325	3607.939471	2546.712872	1943.08061	3315.758159	2688.354558
